Age,Attrition,Non-Travel,Travel_Frequently,Travel_Rarely,DailyRate,Human Resources,Research & Development,Sales,DistanceFromHome,Education,Technical Degree,Marketing,Medical,Other,Life Sciences,EnvironmentSatisfaction,Male,Female,HourlyRate,JobInvolvement,JobLevel,Research Director,Sales Representative,Manager,Healthcare Representative,Manufacturing Director,Laboratory Technician,Research Scientist,Sales Executive,JobSatisfaction,MaritalStatusDivorced,MaritalStatusMarried,MaritalStatusSingle,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OvertimeNo,OvertimeYes,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
56,0,0,0,1,713,0,1,0,8,3,0,0,0,0,1,3,0,1,67,3,1,0,0,0,0,0,0,1,0,1,1,0,0,4257,13939,4,0,1,18,3,3,80,1,19,3,3,2,2,2,2
35,1,0,0,1,763,0,0,1,15,2,0,0,1,0,0,1,1,0,59,1,2,0,0,0,0,0,0,0,1,4,1,0,0,5440,22098,6,0,1,14,3,4,80,2,7,2,2,2,2,2,2
58,1,0,1,0,781,0,1,0,2,1,0,0,0,0,1,4,1,0,57,2,1,0,0,0,0,0,1,0,0,4,1,0,0,2380,13384,9,0,1,14,3,4,80,1,3,3,2,1,0,0,0
60,0,0,0,1,696,0,0,1,7,4,0,1,0,0,0,2,1,0,52,4,2,0,0,0,0,0,0,0,1,4,1,0,0,5220,10893,0,0,1,18,3,2,80,1,12,3,3,11,7,1,9
40,1,0,0,1,575,0,0,1,22,2,0,1,0,0,0,3,1,0,68,2,2,0,0,0,0,0,0,0,1,3,0,1,0,6380,6110,2,0,1,12,3,1,80,2,8,6,3,6,4,1,0
32,1,0,0,1,1045,0,0,1,4,4,0,0,1,0,0,4,1,0,32,1,3,0,0,0,0,0,0,0,1,4,0,1,0,10400,25812,1,1,0,11,3,3,80,0,14,2,2,14,8,9,8
40,0,0,1,0,530,0,1,0,1,4,0,0,0,0,1,3,1,0,78,2,4,0,0,0,1,0,0,0,0,2,0,1,0,13503,14115,1,1,0,22,4,4,80,1,22,3,2,22,3,11,11
39,0,0,0,1,1431,0,1,0,1,4,0,0,1,0,0,3,0,1,96,3,1,0,0,0,0,0,1,0,0,3,1,0,0,2232,15417,7,1,0,14,3,3,80,3,7,1,3,3,2,1,2
30,0,0,0,1,946,0,1,0,2,3,0,0,1,0,0,3,0,1,52,2,2,0,0,0,0,1,0,0,0,4,0,0,1,6877,20234,5,0,1,24,4,2,80,0,12,4,2,0,0,0,0
32,1,0,0,1,964,0,0,1,1,2,0,0,0,0,1,1,1,0,34,1,2,0,0,0,0,0,0,0,1,2,0,0,1,6735,12147,6,1,0,15,3,2,80,0,10,2,3,0,0,0,0
33,0,0,1,0,553,0,1,0,5,4,0,0,0,0,1,4,0,1,74,3,3,0,0,1,0,0,0,0,0,2,0,1,0,11878,23364,6,1,0,11,3,2,80,2,12,2,3,10,6,8,8
58,1,0,0,1,289,0,1,0,2,3,1,0,0,0,0,4,1,0,51,3,1,0,0,0,0,0,0,1,0,3,0,0,1,2479,26227,4,1,0,24,4,1,80,0,7,4,3,1,0,0,0
38,1,0,0,1,1180,0,1,0,29,1,0,0,1,0,0,2,1,0,70,3,2,0,0,0,1,0,0,0,0,1,0,1,0,6673,11354,7,0,1,19,3,2,80,0,17,2,3,1,0,0,0
36,1,0,0,1,318,0,1,0,9,3,0,0,1,0,0,4,1,0,79,2,1,0,0,0,0,0,0,1,0,3,0,1,0,3388,21777,0,0,1,17,3,1,80,1,2,0,2,1,0,0,0
34,0,0,0,1,419,0,1,0,7,4,0,0,0,0,1,1,0,1,53,3,3,1,0,0,0,0,0,0,0,2,0,0,1,11994,21293,0,1,0,11,3,3,80,0,13,4,3,12,6,2,11
37,1,0,0,1,1373,0,1,0,2,2,0,0,0,1,0,4,1,0,92,2,1,0,0,0,0,0,1,0,0,3,0,0,1,2090,2396,6,0,1,15,3,2,80,0,7,3,3,0,0,0,0
45,1,0,0,1,1449,0,0,1,2,3,0,1,0,0,0,1,0,1,94,1,5,0,0,1,0,0,0,0,0,2,0,0,1,18824,2493,2,0,1,16,3,1,80,0,26,2,3,24,10,1,11
37,1,0,0,1,1373,0,1,0,2,2,0,0,0,1,0,4,1,0,92,2,1,0,0,0,0,0,1,0,0,3,0,0,1,2090,2396,6,0,1,15,3,2,80,0,7,3,3,0,0,0,0
49,0,0,0,1,527,0,1,0,8,2,0,0,0,1,0,1,0,1,51,3,3,0,0,0,0,0,1,0,0,2,0,1,0,7403,22477,4,1,0,11,3,3,80,1,29,3,2,26,9,1,7
24,0,0,0,1,1371,0,0,1,10,4,0,1,0,0,0,4,0,1,77,3,2,0,0,0,0,0,0,0,1,3,1,0,0,4260,5915,1,0,1,12,3,4,80,1,5,2,4,5,2,0,3
35,1,0,0,1,303,0,0,1,27,3,0,0,0,0,1,3,1,0,84,3,2,0,0,0,0,0,0,0,1,4,0,0,1,5813,13492,1,0,1,18,3,4,80,0,10,2,3,10,7,7,7
42,0,0,0,1,1142,0,1,0,8,3,0,0,0,0,1,4,1,0,81,3,1,0,0,0,0,0,1,0,0,3,0,0,1,3968,13624,4,1,0,13,3,4,80,0,8,3,3,0,0,0,0
41,1,0,0,1,1102,0,0,1,1,2,0,0,0,0,1,2,0,1,94,3,2,0,0,0,0,0,0,0,1,4,0,0,1,5993,19479,8,0,1,11,3,1,80,0,8,0,1,6,4,0,5
47,0,0,0,1,1001,0,1,0,4,3,0,0,0,0,1,3,0,1,92,2,3,0,0,0,0,1,0,0,0,2,1,0,0,10333,19271,8,0,1,12,3,3,80,1,28,4,3,22,11,14,10
29,1,0,0,1,224,0,1,0,1,4,1,0,0,0,0,1,1,0,100,2,1,0,0,0,0,0,0,1,0,1,0,0,1,2362,7568,6,1,0,13,3,3,80,0,11,2,1,9,7,0,7
45,1,0,0,1,1449,0,0,1,2,3,0,1,0,0,0,1,0,1,94,1,5,0,0,1,0,0,0,0,0,2,0,0,1,18824,2493,2,0,1,16,3,1,80,0,26,2,3,24,10,1,11
43,0,0,0,1,531,0,0,1,4,4,0,1,0,0,0,4,0,1,56,2,3,0,0,0,0,0,0,0,1,4,0,0,1,10231,20364,3,1,0,14,3,4,80,0,23,3,4,21,7,15,17
23,0,0,0,1,885,0,1,0,4,3,0,0,1,0,0,1,1,0,58,4,1,0,0,0,0,0,0,1,0,1,0,1,0,2819,8544,2,1,0,16,3,1,80,1,5,3,4,3,2,0,2
55,1,0,0,1,725,0,1,0,2,3,0,0,1,0,0,4,1,0,78,3,5,0,0,1,0,0,0,0,0,1,0,1,0,19859,21199,5,0,1,13,3,4,80,1,24,2,3,5,2,1,4
31,0,0,0,1,480,0,1,0,7,2,0,0,1,0,0,2,0,1,31,3,2,0,0,0,0,1,0,0,0,1,0,1,0,4306,4156,1,1,0,12,3,2,80,1,13,5,1,13,10,3,12
41,1,0,1,0,143,0,0,1,4,3,0,1,0,0,0,1,1,0,56,3,2,0,0,0,0,0,0,0,1,2,0,0,1,9355,9558,1,1,0,18,3,3,80,0,8,5,3,8,7,7,7
19,1,0,0,1,303,0,1,0,2,3,0,0,0,0,1,2,1,0,47,2,1,0,0,0,0,0,1,0,0,4,0,0,1,1102,9241,1,1,0,22,4,3,80,0,1,3,2,1,0,1,0
46,1,0,0,1,377,0,0,1,9,3,0,1,0,0,0,1,1,0,52,3,3,0,0,0,0,0,0,0,1,4,1,0,0,10096,15986,4,1,0,11,3,1,80,1,28,1,4,7,7,4,3
32,0,0,0,1,1401,0,0,1,4,2,0,0,0,0,1,3,0,1,56,3,1,0,1,0,0,0,0,0,0,2,0,1,0,3931,20990,2,1,0,11,3,1,80,1,6,5,3,4,3,1,2
47,0,0,1,0,1379,0,1,0,16,4,0,0,1,0,0,3,1,0,64,4,2,0,0,0,0,1,0,0,0,3,1,0,0,5067,6759,1,0,1,19,3,3,80,0,20,3,4,19,10,2,7
56,0,0,0,1,206,1,0,0,8,4,0,0,0,0,1,4,1,0,99,3,5,0,0,1,0,0,0,0,0,2,0,0,1,19717,4022,6,1,0,14,3,1,80,0,36,4,3,7,3,7,7
26,1,0,0,1,1449,0,1,0,16,4,0,0,1,0,0,1,1,0,45,3,1,0,0,0,0,0,1,0,0,2,1,0,0,2373,14180,2,0,1,13,3,4,80,1,5,2,3,3,2,0,2
58,1,0,0,1,286,0,1,0,2,4,0,0,0,0,1,4,1,0,31,3,5,1,0,0,0,0,0,0,0,2,0,0,1,19246,25761,7,0,1,12,3,4,80,0,40,2,3,31,15,13,8
29,0,0,0,1,718,0,1,0,8,1,0,0,1,0,0,2,1,0,79,2,2,0,0,0,0,1,0,0,0,4,0,1,0,5056,17689,1,0,1,15,3,3,80,1,10,2,2,10,7,1,2
25,1,0,0,1,867,0,0,1,19,2,0,1,0,0,0,3,1,0,36,2,1,0,1,0,0,0,0,0,0,2,0,1,0,2413,18798,1,0,1,18,3,3,80,3,1,2,3,1,0,0,0
56,0,0,0,1,1443,0,0,1,11,5,0,1,0,0,0,4,0,1,89,2,2,0,0,0,0,0,0,0,1,1,0,1,0,5380,20328,4,1,0,16,3,3,80,1,6,3,3,0,0,0,0
30,0,0,0,1,153,0,1,0,8,2,0,0,0,0,1,2,0,1,73,4,3,1,0,0,0,0,0,0,0,1,0,1,0,11416,17802,0,0,1,12,3,3,80,3,9,4,2,8,7,1,7
28,1,0,0,1,654,0,1,0,1,2,0,0,0,0,1,1,0,1,67,1,1,0,0,0,0,0,0,1,0,2,0,0,1,2216,3872,7,0,1,13,3,4,80,0,10,4,3,7,7,3,7
47,1,0,1,0,1093,0,0,1,9,3,0,0,0,0,1,3,1,0,82,1,4,0,0,0,0,0,0,0,1,3,0,1,0,12936,24164,7,1,0,11,3,3,80,0,25,3,1,23,5,14,10
52,0,0,0,1,1323,0,1,0,2,3,0,0,0,0,1,3,0,1,89,2,1,0,0,0,0,0,1,0,0,4,0,0,1,3212,3300,7,1,0,15,3,2,80,0,6,3,2,2,2,2,2
24,1,0,0,1,984,0,1,0,17,2,0,0,0,0,1,4,0,1,97,3,1,0,0,0,0,0,1,0,0,2,0,1,0,2210,3372,1,1,0,13,3,1,80,1,1,3,1,1,0,0,0
24,1,0,1,0,381,0,1,0,9,3,0,0,1,0,0,2,1,0,89,3,1,0,0,0,0,0,1,0,0,1,0,0,1,3172,16998,2,0,1,11,3,3,80,0,4,2,2,0,0,0,0
32,0,0,0,1,859,0,1,0,4,3,0,0,0,0,1,3,0,1,98,2,2,0,0,0,0,1,0,0,0,3,0,1,0,6162,19124,1,1,0,12,3,3,80,1,14,3,3,14,13,6,8
25,0,0,0,1,309,1,0,0,2,3,0,0,0,0,0,3,0,1,82,3,1,0,0,0,0,0,0,0,0,2,0,1,0,2187,19655,4,1,0,14,3,3,80,0,6,3,3,2,0,1,2
41,1,0,1,0,143,0,0,1,4,3,0,1,0,0,0,1,1,0,56,3,2,0,0,0,0,0,0,0,1,2,0,0,1,9355,9558,1,1,0,18,3,3,80,0,8,5,3,8,7,7,7
28,0,0,0,1,736,0,0,1,26,3,0,0,0,0,1,3,1,0,48,2,2,0,0,0,0,0,0,0,1,1,0,1,0,4724,24232,1,1,0,11,3,3,80,1,5,0,3,5,3,0,4
35,1,0,0,1,737,0,0,1,10,3,0,0,1,0,0,4,1,0,55,2,3,0,0,0,0,0,0,0,1,1,0,1,0,10306,21530,9,1,0,17,3,3,80,0,15,3,3,13,12,6,0
40,0,0,1,0,1469,0,1,0,9,4,0,0,1,0,0,4,1,0,35,3,1,0,0,0,0,0,0,1,0,2,1,0,0,3617,25063,8,0,1,14,3,4,80,1,3,2,3,1,1,0,0
34,1,0,1,0,234,0,1,0,9,4,0,0,0,0,1,4,1,0,93,3,2,0,0,0,0,0,1,0,0,1,0,1,0,5346,6208,4,1,0,17,3,3,80,1,11,3,2,7,1,0,7
29,0,0,1,0,442,0,0,1,2,2,0,0,0,0,1,2,1,0,44,3,2,0,0,0,0,0,0,0,1,4,0,0,1,4554,20260,1,1,0,18,3,1,80,0,10,3,2,10,7,0,9
42,1,0,1,0,933,0,1,0,19,3,0,0,1,0,0,3,1,0,57,4,1,0,0,0,0,0,0,1,0,3,1,0,0,2759,20366,6,0,1,12,3,4,80,0,7,2,3,2,2,2,2
46,1,0,0,1,1254,0,0,1,10,3,0,0,0,0,1,3,0,1,64,3,3,0,0,0,0,0,0,0,1,2,0,1,0,7314,14011,5,1,0,21,4,3,80,3,14,2,3,8,7,0,7
29,0,0,0,1,1329,0,1,0,7,3,0,0,0,0,1,3,1,0,82,3,2,0,0,0,1,0,0,0,0,4,1,0,0,6623,4204,1,0,1,11,3,2,80,2,6,2,3,6,0,1,0
37,0,0,1,0,319,0,0,1,4,4,0,1,0,0,0,1,1,0,41,3,1,0,1,0,0,0,0,0,0,4,1,0,0,2793,2539,4,1,0,17,3,3,80,1,13,2,3,9,8,5,8
38,0,0,0,1,1245,0,0,1,14,3,0,0,0,0,1,3,1,0,80,3,2,0,0,0,0,0,0,0,1,2,0,1,0,9924,12355,0,1,0,11,3,4,80,1,10,3,3,9,8,7,7
26,1,0,0,1,1330,0,1,0,21,3,0,0,1,0,0,1,1,0,37,3,1,0,0,0,0,0,1,0,0,3,1,0,0,2377,19373,1,1,0,20,4,3,80,1,1,0,2,1,1,0,0
42,0,0,0,1,300,0,1,0,2,3,0,0,0,0,1,1,1,0,56,3,5,0,0,1,0,0,0,0,0,3,0,1,0,18880,17312,5,1,0,11,3,1,80,0,24,2,2,22,6,4,14
18,0,0,0,1,812,0,0,1,10,3,0,0,1,0,0,4,0,1,69,2,1,0,1,0,0,0,0,0,0,3,0,0,1,1200,9724,1,1,0,12,3,1,80,0,0,2,3,0,0,0,0
27,1,0,0,1,1420,0,0,1,2,1,0,1,0,0,0,3,1,0,85,3,1,0,1,0,0,0,0,0,0,1,1,0,0,3041,16346,0,1,0,11,3,2,80,1,5,3,3,4,3,0,2
31,0,0,1,0,1125,0,0,1,7,4,0,1,0,0,0,1,0,1,68,3,3,0,0,0,0,0,0,0,1,1,0,1,0,9637,8277,2,1,0,14,3,4,80,2,9,3,3,3,2,2,2
26,0,0,0,1,1349,0,1,0,23,3,0,0,0,0,1,1,0,1,90,3,1,0,0,0,0,0,0,1,0,4,1,0,0,2886,3032,1,1,0,22,4,2,80,2,3,3,1,3,2,0,2
55,0,0,0,1,1117,0,0,1,18,5,0,0,0,0,1,1,0,1,83,3,4,0,0,1,0,0,0,0,0,2,0,0,1,16835,9873,3,1,0,23,4,4,80,0,37,2,3,10,9,7,7
41,1,0,0,1,1102,0,0,1,1,2,0,0,0,0,1,2,0,1,94,3,2,0,0,0,0,0,0,0,1,4,0,0,1,5993,19479,8,0,1,11,3,1,80,0,8,0,1,6,4,0,5
35,0,0,0,1,1258,0,1,0,1,4,0,0,0,0,1,4,0,1,40,4,1,0,0,0,0,0,0,1,0,3,0,0,1,2506,13301,3,1,0,13,3,3,80,0,7,0,3,2,2,2,2
38,0,0,0,1,1261,0,1,0,2,4,0,0,0,0,1,4,1,0,88,3,2,0,0,0,0,1,0,0,0,3,0,1,0,6553,7259,9,1,0,14,3,2,80,0,14,3,3,1,0,0,0
25,1,0,0,1,1219,0,1,0,4,1,1,0,0,0,0,4,1,0,32,3,1,0,0,0,0,0,1,0,0,4,0,1,0,3691,4605,1,0,1,15,3,2,80,1,7,3,4,7,7,5,6
58,0,1,0,0,390,0,1,0,1,4,0,0,0,0,1,4,1,0,32,1,2,0,0,0,1,0,0,0,0,3,1,0,0,5660,17056,2,0,1,13,3,4,80,1,12,2,3,5,3,1,2
33,1,0,0,1,1017,0,1,0,25,3,0,0,1,0,0,1,1,0,55,2,1,0,0,0,0,0,0,1,0,2,0,0,1,2313,2993,4,0,1,20,4,2,80,0,5,0,3,2,2,2,2
32,0,0,0,1,371,0,0,1,19,3,0,0,0,0,1,4,1,0,80,1,3,0,0,0,0,0,0,0,1,3,0,1,0,9610,3840,3,1,0,13,3,3,80,1,10,2,1,4,3,0,2
35,0,0,0,1,755,0,1,0,9,4,0,0,0,0,1,3,1,0,97,2,2,0,0,0,1,0,0,0,0,2,0,0,1,6540,19394,9,1,0,19,3,3,80,0,10,5,3,1,1,0,0
34,1,0,1,0,658,0,1,0,7,3,0,0,0,0,1,1,1,0,66,1,2,0,0,0,0,0,1,0,0,3,0,0,1,6074,22887,1,0,1,24,4,4,80,0,9,3,3,9,7,0,6
24,1,0,1,0,1287,0,1,0,7,3,0,0,0,0,1,1,0,1,55,3,1,0,0,0,0,0,1,0,0,3,0,1,0,2886,14168,1,0,1,16,3,4,80,1,6,4,3,6,3,1,2
21,1,0,0,1,1334,0,1,0,10,3,0,0,0,0,1,3,0,1,36,2,1,0,0,0,0,0,1,0,0,1,0,0,1,1416,17258,1,1,0,13,3,1,80,0,1,6,2,1,0,1,0
34,1,0,1,0,234,0,1,0,9,4,0,0,0,0,1,4,1,0,93,3,2,0,0,0,0,0,1,0,0,1,0,1,0,5346,6208,4,1,0,17,3,3,80,1,11,3,2,7,1,0,7
46,1,0,0,1,669,0,0,1,9,2,0,0,1,0,0,3,1,0,64,2,3,0,0,0,0,0,0,0,1,4,0,0,1,9619,13596,1,1,0,16,3,4,80,0,9,3,3,9,8,4,7
31,1,1,0,0,335,0,1,0,9,2,0,0,1,0,0,3,1,0,46,2,1,0,0,0,0,0,0,1,0,1,0,0,1,2321,10322,0,0,1,22,4,1,80,0,4,0,3,3,2,1,2
39,1,0,1,0,203,0,1,0,2,3,0,0,0,0,1,1,1,0,84,3,4,0,0,0,1,0,0,0,0,4,1,0,0,12169,13547,7,1,0,11,3,4,80,3,21,4,3,18,7,11,5
38,1,0,0,1,903,0,1,0,2,3,0,0,1,0,0,3,1,0,81,3,2,0,0,0,0,1,0,0,0,2,0,1,0,4855,7653,4,1,0,11,3,1,80,2,7,2,3,5,2,1,4
52,0,1,0,0,715,0,1,0,19,4,0,0,1,0,0,4,1,0,41,3,1,0,0,0,0,0,0,1,0,4,0,1,0,4258,26589,0,1,0,18,3,1,80,1,5,3,3,4,3,1,2
29,1,0,0,1,906,0,1,0,10,3,0,0,0,0,1,4,0,1,92,2,1,0,0,0,0,0,0,1,0,1,0,0,1,2404,11479,6,0,1,20,4,3,80,0,3,5,3,0,0,0,0
34,0,1,0,0,1375,0,0,1,10,3,0,0,0,0,1,4,1,0,87,3,2,0,0,0,0,0,0,0,1,3,1,0,0,4001,12313,1,0,1,14,3,3,80,1,15,3,3,15,14,0,7
31,1,0,1,0,703,0,0,1,2,3,0,0,0,0,1,3,0,1,90,2,1,0,1,0,0,0,0,0,0,4,0,0,1,2785,11882,7,1,0,14,3,3,80,0,3,3,4,1,0,0,0
43,0,0,0,1,1001,0,1,0,7,3,0,0,0,0,1,3,0,1,43,3,3,0,0,0,1,0,0,0,0,1,0,1,0,9985,9262,8,1,0,16,3,1,80,1,10,1,2,1,0,0,0
40,0,1,0,0,458,0,1,0,16,2,0,0,0,0,1,3,1,0,74,3,1,0,0,0,0,0,0,1,0,3,1,0,0,3544,8532,9,1,0,16,3,2,80,1,6,0,3,4,2,0,0
38,0,0,1,0,216,0,1,0,23,3,0,0,0,0,1,4,1,0,44,2,3,0,0,0,0,1,0,0,0,3,0,0,1,9526,8787,0,1,0,21,4,2,80,0,10,2,3,9,7,1,8
55,0,0,0,1,692,0,1,0,14,4,0,0,1,0,0,3,1,0,61,4,5,1,0,0,0,0,0,0,0,2,0,0,1,18722,13339,8,1,0,11,3,4,80,0,36,3,3,24,15,2,15
40,0,0,0,1,896,0,1,0,2,3,0,0,1,0,0,3,1,0,68,3,1,0,0,0,0,0,0,1,0,3,1,0,0,2345,8045,2,1,0,14,3,3,80,1,8,3,4,3,1,1,2
47,1,0,1,0,1093,0,0,1,9,3,0,0,0,0,1,3,1,0,82,1,4,0,0,0,0,0,0,0,1,3,0,1,0,12936,24164,7,1,0,11,3,3,80,0,25,3,1,23,5,14,10
54,0,0,0,1,157,0,1,0,10,3,0,0,1,0,0,3,0,1,77,3,2,0,0,0,0,1,0,0,0,1,0,0,1,4440,25198,6,0,1,19,3,4,80,0,9,3,3,5,2,1,4
24,1,0,0,1,1448,0,0,1,1,1,1,0,0,0,0,1,0,1,62,3,1,0,1,0,0,0,0,0,0,2,0,0,1,3202,21972,1,0,1,16,3,2,80,0,6,4,3,5,3,1,4
35,1,0,0,1,303,0,0,1,27,3,0,0,0,0,1,3,1,0,84,3,2,0,0,0,0,0,0,0,1,4,0,0,1,5813,13492,1,0,1,18,3,4,80,0,10,2,3,10,7,7,7
35,1,0,1,0,662,0,0,1,18,4,0,1,0,0,0,4,0,1,67,3,2,0,0,0,0,0,0,0,1,3,0,1,0,4614,23288,0,0,1,18,3,3,80,1,5,0,2,4,2,3,2
31,1,0,0,1,330,0,1,0,22,4,0,0,1,0,0,4,1,0,98,3,2,0,0,0,0,1,0,0,0,3,0,1,0,6179,21057,1,0,1,15,3,4,80,2,10,3,2,10,2,6,7
29,1,0,0,1,806,0,1,0,7,3,1,0,0,0,0,2,0,1,39,3,1,0,0,0,0,0,1,0,0,3,1,0,0,3339,17285,3,0,1,13,3,1,80,2,10,2,3,7,7,7,7
19,1,0,1,0,602,0,0,1,1,1,1,0,0,0,0,3,0,1,100,1,1,0,1,0,0,0,0,0,0,1,0,0,1,2325,20989,0,1,0,21,4,1,80,0,1,5,4,0,0,0,0
32,1,0,0,1,1089,0,1,0,7,2,0,0,0,0,1,4,1,0,79,3,2,0,0,0,0,0,1,0,0,3,0,1,0,4883,22845,1,1,0,18,3,1,80,1,10,3,3,10,4,1,1
26,1,0,1,0,342,0,1,0,2,3,0,0,0,0,1,1,1,0,57,3,1,0,0,0,0,0,0,1,0,1,0,1,0,2042,15346,6,0,1,14,3,2,80,1,6,2,3,3,2,1,2
44,0,0,0,1,661,0,1,0,9,2,0,0,0,0,1,2,1,0,61,3,1,0,0,0,0,0,0,1,0,1,0,1,0,2559,7508,1,0,1,13,3,4,80,0,8,0,3,8,7,7,1
35,1,0,0,1,104,0,1,0,2,3,0,0,0,0,1,1,0,1,69,3,1,0,0,0,0,0,1,0,0,1,1,0,0,2074,26619,1,0,1,12,3,4,80,1,1,2,3,1,0,0,0
56,1,0,0,1,1162,0,1,0,24,2,0,0,0,0,1,1,1,0,97,3,1,0,0,0,0,0,1,0,0,4,0,0,1,2587,10261,1,1,0,16,3,4,80,0,5,3,3,4,2,1,0
51,1,0,0,1,1323,0,1,0,4,4,0,0,0,0,1,1,1,0,34,3,1,0,0,0,0,0,0,1,0,3,0,1,0,2461,10332,9,0,1,12,3,3,80,3,18,2,4,10,0,2,7
44,1,0,0,1,935,0,1,0,3,3,0,0,0,0,1,1,1,0,89,3,1,0,0,0,0,0,1,0,0,1,0,1,0,2362,14669,4,1,0,12,3,3,80,0,10,4,4,3,2,1,2
28,1,0,0,1,103,0,1,0,24,3,0,0,0,0,1,3,1,0,50,2,1,0,0,0,0,0,1,0,0,3,0,0,1,2028,12947,5,0,1,14,3,2,80,0,6,4,3,4,2,0,3
40,1,0,0,1,299,0,0,1,25,4,0,1,0,0,0,4,1,0,57,2,3,0,0,0,0,0,0,0,1,2,0,0,1,9094,17235,2,0,1,12,3,3,80,0,9,2,3,5,4,1,0
52,1,0,0,1,1030,0,0,1,5,3,0,0,0,0,1,2,1,0,64,3,3,0,0,0,0,0,0,0,1,2,0,0,1,8446,21534,9,0,1,19,3,3,80,0,10,2,2,8,7,7,7
18,1,1,0,0,247,0,1,0,8,1,0,0,1,0,0,3,1,0,80,3,1,0,0,0,0,0,1,0,0,3,0,0,1,1904,13556,1,1,0,12,3,4,80,0,0,0,3,0,0,0,0
32,0,0,0,1,499,0,0,1,2,1,0,1,0,0,0,3,1,0,36,3,2,0,0,0,0,0,0,0,1,2,0,1,0,4078,20497,0,0,1,13,3,1,80,3,4,3,2,3,2,1,2
26,1,0,1,0,575,0,1,0,3,1,1,0,0,0,0,3,1,0,73,3,1,0,0,0,0,0,0,1,0,1,0,0,1,3102,6582,0,1,0,22,4,3,80,0,7,2,3,6,4,0,4
34,1,0,1,0,234,0,1,0,9,4,0,0,0,0,1,4,1,0,93,3,2,0,0,0,0,0,1,0,0,1,0,1,0,5346,6208,4,1,0,17,3,3,80,1,11,3,2,7,1,0,7
31,1,0,1,0,534,0,1,0,20,3,0,0,0,0,1,1,1,0,66,3,3,0,0,0,1,0,0,0,0,3,0,1,0,9824,22908,3,1,0,12,3,1,80,0,12,2,3,1,0,0,0
29,1,0,0,1,906,0,1,0,10,3,0,0,0,0,1,4,0,1,92,2,1,0,0,0,0,0,0,1,0,1,0,0,1,2404,11479,6,0,1,20,4,3,80,0,3,5,3,0,0,0,0
26,0,0,0,1,703,0,0,1,28,2,0,1,0,0,0,1,1,0,66,3,2,0,0,0,0,0,0,0,1,2,0,1,0,6272,7428,1,1,0,20,4,4,80,2,6,5,4,5,3,1,4
36,0,0,1,0,607,0,0,1,7,3,0,1,0,0,0,1,0,1,83,4,2,0,0,0,0,0,0,0,1,1,0,1,0,4639,2261,2,1,0,16,3,4,80,1,17,2,2,15,7,6,13
52,1,0,0,1,1030,0,0,1,5,3,0,0,0,0,1,2,1,0,64,3,3,0,0,0,0,0,0,0,1,2,0,0,1,8446,21534,9,0,1,19,3,3,80,0,10,2,2,8,7,7,7
50,1,0,1,0,878,0,0,1,1,4,0,0,0,0,1,2,1,0,94,3,2,0,0,0,0,0,0,0,1,3,1,0,0,6728,14255,7,1,0,12,3,4,80,2,12,3,3,6,3,0,1
24,0,1,0,0,830,0,0,1,13,2,0,0,0,0,1,4,0,1,78,3,1,0,1,0,0,0,0,0,0,2,0,1,0,2033,7103,1,1,0,13,3,3,80,1,1,2,3,1,0,0,0
23,1,0,0,1,427,0,0,1,7,3,0,0,0,0,1,3,1,0,99,3,1,0,1,0,0,0,0,0,0,4,1,0,0,2275,25103,1,0,1,21,4,2,80,1,3,2,3,3,2,0,2
25,1,0,0,1,688,0,1,0,3,3,0,0,1,0,0,1,1,0,91,3,1,0,0,0,0,0,1,0,0,1,0,1,0,4031,9396,5,1,0,13,3,3,80,1,6,5,3,2,2,0,2
38,0,0,0,1,201,0,1,0,10,3,0,0,1,0,0,2,0,1,99,1,3,1,0,0,0,0,0,0,0,3,0,1,0,13206,3376,3,1,0,12,3,1,80,1,20,3,3,18,16,1,11
30,0,1,0,0,879,0,1,0,9,2,0,0,1,0,0,3,0,1,72,3,2,0,0,0,0,1,0,0,0,3,0,0,1,4695,12858,7,0,1,18,3,3,80,0,10,3,3,8,4,1,7
30,0,0,0,1,1138,0,1,0,6,3,1,0,0,0,0,1,0,1,48,2,2,0,0,0,0,0,1,0,0,4,0,1,0,4627,23631,0,1,0,12,3,1,80,1,10,6,3,9,2,6,7
28,1,0,0,1,654,0,1,0,1,2,0,0,0,0,1,1,0,1,67,1,1,0,0,0,0,0,0,1,0,2,0,0,1,2216,3872,7,0,1,13,3,4,80,0,10,4,3,7,7,3,7
39,1,0,0,1,360,0,1,0,23,3,0,0,1,0,0,3,1,0,93,3,1,0,0,0,0,0,0,1,0,1,0,0,1,3904,22154,0,1,0,13,3,1,80,0,6,2,3,5,2,0,3
46,1,0,0,1,669,0,0,1,9,2,0,0,1,0,0,3,1,0,64,2,3,0,0,0,0,0,0,0,1,4,0,0,1,9619,13596,1,1,0,16,3,4,80,0,9,3,3,9,8,4,7
26,1,0,0,1,1357,0,1,0,25,3,0,0,0,0,1,1,1,0,48,1,1,0,0,0,0,0,1,0,0,3,0,0,1,2293,10558,1,1,0,12,3,3,80,0,1,2,2,1,0,0,1
